"Date" "Time" "Global_active_power" "Global_reactive_power" "Voltage" "Global_intensity" "Sub_metering_1" "Sub_metering_2" "Sub_metering_3"
"1053" "1/2/2007" "17:32:00" 0.948 0.098 241.41 3.8 0 0 0
"1054" "1/2/2007" "17:33:00" 0.972 0.128 241.33 4 0 0 0
"1055" "1/2/2007" "17:34:00" 1.04 0.234 241.62 4.4 0 0 0
"1056" "1/2/2007" "17:35:00" 1.034 0.232 241.31 4.4 0 0 0
"1057" "1/2/2007" "17:36:00" 1.03 0.232 241.02 4.4 0 0 0
"1058" "1/2/2007" "17:37:00" 1.028 0.232 241.13 4.4 0 0 0
"1059" "1/2/2007" "17:38:00" 1.056 0.228 240.49 4.4 0 0 0
"1060" "1/2/2007" "17:39:00" 1.062 0.218 238.86 4.4 0 0 0
"1061" "1/2/2007" "17:40:00" 1.268 0.216 239.02 5.4 0 0 0
"1062" "1/2/2007" "17:41:00" 1.242 0.22 239.61 5.2 0 0 0
"1063" "1/2/2007" "17:42:00" 1.01 0.222 239.3 4.2 0 0 0
"1064" "1/2/2007" "17:43:00" 1.01 0.224 239.49 4.2 0 0 0
"1065" "1/2/2007" "17:44:00" 1.01 0.224 239.48 4.2 0 0 0
"1066" "1/2/2007" "17:45:00" 1.012 0.226 240.02 4.2 0 0 0
"1067" "1/2/2007" "17:46:00" 1.008 0.224 239.7 4.2 0 0 0
"1068" "1/2/2007" "17:47:00" 1.192 0.27 239.4 5.4 0 0 0
"1069" "1/2/2007" "17:48:00" 1.626 0.316 239.16 7 0 0 0
"1070" "1/2/2007" "17:49:00" 1.354 0.23 239.57 5.6 0 0 0
"1071" "1/2/2007" "17:50:00" 1.33 0.192 239.99 5.6 0 0 0
"1072" "1/2/2007" "17:51:00" 1.292 0.13 239.99 5.4 0 0 0
"1073" "1/2/2007" "17:52:00" 1.506 0.07 239.77 6.2 0 0 0
"1074" "1/2/2007" "17:53:00" 1.374 0 239.15 5.8 0 0 0
"1075" "1/2/2007" "17:54:00" 1.46 0 238.87 6 0 0 0
"1076" "1/2/2007" "17:55:00" 1.462 0 239.11 6 0 0 0
"1077" "1/2/2007" "17:56:00" 1.272 0 239.54 5.2 0 0 0
"1078" "1/2/2007" "17:57:00" 1.286 0 239.93 5.2 0 0 0
"1079" "1/2/2007" "17:58:00" 1.282 0 239.7 5.2 0 0 0
"1080" "1/2/2007" "17:59:00" 1.278 0 239.26 5.2 0 0 0
"1081" "1/2/2007" "18:00:00" 1.48 0 238.99 6.4 0 0 2
"1082" "1/2/2007" "18:01:00" 2.348 0 237.29 9.8 0 0 18
"1083" "1/2/2007" "18:02:00" 2.334 0 237.28 9.8 0 0 18
"1084" "1/2/2007" "18:03:00" 2.324 0 237.47 9.8 0 0 17
"1085" "1/2/2007" "18:04:00" 2.32 0 237.72 9.6 0 0 18
"1086" "1/2/2007" "18:05:00" 2.312 0 237.51 9.6 0 0 17
"1087" "1/2/2007" "18:06:00" 2.322 0 238.18 9.6 0 0 18
"1088" "1/2/2007" "18:07:00" 2.332 0 238.86 9.6 0 0 17
"1089" "1/2/2007" "18:08:00" 2.33 0 238.86 9.6 0 0 18
"1090" "1/2/2007" "18:09:00" 2.33 0 238.83 9.6 0 0 17
"1091" "1/2/2007" "18:10:00" 2.312 0 237.86 9.6 0 0 18
"1092" "1/2/2007" "18:11:00" 2.304 0 237.39 9.6 0 0 17
"1093" "1/2/2007" "18:12:00" 2.38 0 238.84 10 0 0 17
"1094" "1/2/2007" "18:13:00" 2.43 0.114 238.52 10.2 0 0 18
"1095" "1/2/2007" "18:14:00" 2.428 0.114 238.66 10.2 0 0 17
"1096" "1/2/2007" "18:15:00" 2.416 0.112 238.09 10 0 0 18
"1097" "1/2/2007" "18:16:00" 2.394 0.108 236.9 10 0 0 17
"1098" "1/2/2007" "18:17:00" 2.396 0.108 237.05 10 0 0 17
"1099" "1/2/2007" "18:18:00" 2.428 0.122 237.73 10.2 0 0 18
"1100" "1/2/2007" "18:19:00" 2.496 0.234 238.25 10.4 0 0 17
"1101" "1/2/2007" "18:20:00" 2.502 0.236 238.6 10.4 0 1 17
"1102" "1/2/2007" "18:21:00" 2.48 0.23 237.67 10.4 0 2 18
"1103" "1/2/2007" "18:22:00" 2.48 0.23 237.63 10.4 0 1 17
"1104" "1/2/2007" "18:23:00" 2.558 0.316 237.5 10.8 0 2 17
"1105" "1/2/2007" "18:24:00" 2.542 0.326 237.07 10.8 0 1 18
"1106" "1/2/2007" "18:25:00" 2.554 0.33 237.76 10.8 0 1 17
"1107" "1/2/2007" "18:26:00" 2.558 0.332 238.08 10.8 0 2 17
"1108" "1/2/2007" "18:27:00" 2.548 0.33 237.57 10.8 0 1 18
"1109" "1/2/2007" "18:28:00" 2.548 0.328 237.42 10.8 0 2 17
"1110" "1/2/2007" "18:29:00" 2.778 0.368 238.13 11.6 0 1 17
"1111" "1/2/2007" "18:30:00" 2.902 0.5 238.04 12.2 0 1 18
"1112" "1/2/2007" "18:31:00" 2.728 0.268 238.6 11.4 0 2 17
"1113" "1/2/2007" "18:32:00" 2.524 0.202 238.13 10.6 0 1 17
"1114" "1/2/2007" "18:33:00" 2.51 0.204 238.32 10.4 0 1 18
"1115" "1/2/2007" "18:34:00" 2.748 0.194 237.02 11.6 0 2 17
"1116" "1/2/2007" "18:35:00" 2.784 0.194 237.29 11.6 0 1 17
"1117" "1/2/2007" "18:36:00" 2.568 0.16 237.14 10.8 0 1 18
"1118" "1/2/2007" "18:37:00" 2.338 0.1 237.78 9.8 0 2 17
"1119" "1/2/2007" "18:38:00" 2.444 0.094 237.63 10.2 0 1 17
"1120" "1/2/2007" "18:39:00" 2.516 0.1 237.56 10.6 0 1 18
"1121" "1/2/2007" "18:40:00" 2.782 0.088 235.63 11.8 0 1 17
"1122" "1/2/2007" "18:41:00" 2.594 0.086 236.21 11 0 1 17
"1123" "1/2/2007" "18:42:00" 2.574 0.09 236.49 10.8 0 2 17
"1124" "1/2/2007" "18:43:00" 3.218 0.232 236.62 14 0 1 17
"1125" "1/2/2007" "18:44:00" 3.414 0.356 235.94 15 0 1 17
"1126" "1/2/2007" "18:45:00" 2.664 0.214 235.87 11.2 0 1 17
"1127" "1/2/2007" "18:46:00" 2.668 0.214 236.12 11.2 0 1 17
"1128" "1/2/2007" "18:47:00" 2.606 0.218 236.49 11 0 2 17
"1129" "1/2/2007" "18:48:00" 2.406 0.22 236.47 10.2 0 1 18
"1130" "1/2/2007" "18:49:00" 2.352 0.224 236.51 10 0 1 17
"1131" "1/2/2007" "18:50:00" 2.71 0.25 236.12 11.4 0 1 17
"1132" "1/2/2007" "18:51:00" 3 0.252 236.35 12.6 0 1 17
"1133" "1/2/2007" "18:52:00" 3.016 0.254 237.02 12.6 0 1 17
"1134" "1/2/2007" "18:53:00" 3.006 0.254 237.07 12.6 0 2 17
"1135" "1/2/2007" "18:54:00" 2.976 0.23 236.49 12.6 0 1 18
"1136" "1/2/2007" "18:55:00" 2.93 0.134 236.44 12.4 0 0 17
"1137" "1/2/2007" "18:56:00" 2.938 0.134 236.74 12.4 0 0 17
"1138" "1/2/2007" "18:57:00" 2.972 0.172 236.41 12.6 0 0 17
"1139" "1/2/2007" "18:58:00" 2.996 0.232 236.35 12.6 0 0 17
"1140" "1/2/2007" "18:59:00" 3.008 0.236 236.96 12.6 0 0 17
"1141" "1/2/2007" "19:00:00" 3.228 0.282 236.67 13.6 0 0 18
"1142" "1/2/2007" "19:01:00" 3.306 0.43 236.58 14 0 0 17
"1143" "1/2/2007" "19:02:00" 3.196 0.414 236.51 13.6 0 0 17
"1144" "1/2/2007" "19:03:00" 3.088 0.272 236.64 13 0 0 17
"1145" "1/2/2007" "19:04:00" 2.996 0.106 237.04 12.6 0 0 17
"1146" "1/2/2007" "19:05:00" 3.066 0.11 237.7 12.8 0 0 18
"1147" "1/2/2007" "19:06:00" 2.93 0.11 237.6 12.2 0 0 17
"1148" "1/2/2007" "19:07:00" 2.926 0.11 237.5 12.2 0 0 17
"1149" "1/2/2007" "19:08:00" 2.942 0.112 238.25 12.2 0 0 18
"1150" "1/2/2007" "19:09:00" 2.92 0.108 237.32 12.2 0 0 17
"1151" "1/2/2007" "19:10:00" 2.916 0.106 237.04 12.2 0 0 17
"1152" "1/2/2007" "19:11:00" 2.914 0.106 236.97 12.2 0 0 17
"1153" "1/2/2007" "19:12:00" 2.91 0.106 237.1 12.2 0 0 18
"1154" "1/2/2007" "19:13:00" 2.926 0.108 238.03 12.2 0 0 17
"1155" "1/2/2007" "19:14:00" 2.866 0 237.67 12 0 0 17
"1156" "1/2/2007" "19:15:00" 2.852 0 237.41 12 0 0 18
"1157" "1/2/2007" "19:16:00" 2.852 0 237.58 12 0 0 17
"1158" "1/2/2007" "19:17:00" 2.824 0 236.08 11.8 0 0 17
"1159" "1/2/2007" "19:18:00" 2.822 0 236.16 11.8 0 0 17
"1160" "1/2/2007" "19:19:00" 2.83 0 236.28 12 0 0 17
"1161" "1/2/2007" "19:20:00" 2.854 0 236.78 12 0 0 17
"1162" "1/2/2007" "19:21:00" 2.834 0 236.32 12 0 0 17
"1163" "1/2/2007" "19:22:00" 2.826 0 236.02 12 0 0 18
"1164" "1/2/2007" "19:23:00" 2.828 0 236.12 12 0 0 17
"1165" "1/2/2007" "19:24:00" 2.83 0 234.71 12 0 0 17
"1166" "1/2/2007" "19:25:00" 2.902 0.124 234.49 12.4 0 0 16
"1167" "1/2/2007" "19:26:00" 2.922 0.128 235.7 12.4 0 0 17
"1168" "1/2/2007" "19:27:00" 2.91 0.128 235.62 12.2 0 0 17
"1169" "1/2/2007" "19:28:00" 2.902 0.126 235.12 12.2 0 0 17
"1170" "1/2/2007" "19:29:00" 2.898 0.124 234.59 12.2 0 0 17
"1171" "1/2/2007" "19:30:00" 2.912 0.126 235.26 12.4 0 0 17
"1172" "1/2/2007" "19:31:00" 2.892 0.124 234.57 12.2 0 0 17
"1173" "1/2/2007" "19:32:00" 2.882 0.124 234.39 12.2 0 0 17
"1174" "1/2/2007" "19:33:00" 2.898 0.128 235.2 12.2 0 0 17
"1175" "1/2/2007" "19:34:00" 2.904 0.13 235.45 12.2 0 0 17
"1176" "1/2/2007" "19:35:00" 3.04 0.122 233.89 13 0 0 17
"1177" "1/2/2007" "19:36:00" 3.036 0.12 233.56 13 0 0 17
"1178" "1/2/2007" "19:37:00" 3.214 0.198 234.26 14 0 0 16
"1179" "1/2/2007" "19:38:00" 4.48 0.372 233.96 19.4 0 0 17
"1180" "1/2/2007" "19:39:00" 4.458 0.346 234.63 19.2 0 0 17
"1181" "1/2/2007" "19:40:00" 3.834 0.354 235.64 16.6 0 0 17
"1182" "1/2/2007" "19:41:00" 2.672 0.166 237.57 11.2 0 0 17
"1183" "1/2/2007" "19:42:00" 2.618 0.1 237.12 11 0 0 18
"1184" "1/2/2007" "19:43:00" 3.602 0.254 236.55 15.6 0 0 17
"1185" "1/2/2007" "19:44:00" 3.042 0.144 236.09 13.2 0 0 17
"1186" "1/2/2007" "19:45:00" 2.672 0.176 235.89 11.4 0 0 17
"1187" "1/2/2007" "19:46:00" 2.662 0.19 235.63 11.2 0 0 17
"1188" "1/2/2007" "19:47:00" 3.02 0.25 234.99 13.2 0 0 17
"1189" "1/2/2007" "19:48:00" 3.824 0.354 234.7 16.6 0 0 17
"1190" "1/2/2007" "19:49:00" 2.8 0.248 235.99 11.8 0 0 17
"1191" "1/2/2007" "19:50:00" 2.662 0.186 235.27 11.2 0 0 17
"1192" "1/2/2007" "19:51:00" 2.658 0.186 235.14 11.2 0 0 17
"1193" "1/2/2007" "19:52:00" 2.648 0.184 234.82 11.2 0 0 17
"1194" "1/2/2007" "19:53:00" 2.658 0.186 235.67 11.2 0 0 17
"1195" "1/2/2007" "19:54:00" 2.664 0.188 236.02 11.2 0 0 17
"1196" "1/2/2007" "19:55:00" 2.676 0.19 236.55 11.2 0 0 17
"1197" "1/2/2007" "19:56:00" 2.67 0.188 236.34 11.2 0 0 17
"1198" "1/2/2007" "19:57:00" 2.604 0.164 237.02 11 0 0 17
"1199" "1/2/2007" "19:58:00" 2.97 0.196 236.07 13 0 0 18
"1200" "1/2/2007" "19:59:00" 2.828 0.154 236.96 12.2 0 0 17
"1201" "1/2/2007" "20:00:00" 2.38 0.086 238.13 10 0 0 17
"1202" "1/2/2007" "20:01:00" 2.358 0.08 237.53 9.8 0 0 17
"1203" "1/2/2007" "20:02:00" 2.362 0.082 237.75 9.8 0 0 18
"1204" "1/2/2007" "20:03:00" 2.462 0.196 237.26 10.4 0 0 17
"1205" "1/2/2007" "20:04:00" 2.454 0.206 237.05 10.4 0 0 17
"1206" "1/2/2007" "20:05:00" 2.454 0.206 237.18 10.4 0 0 17
"1207" "1/2/2007" "20:06:00" 2.448 0.206 237.03 10.2 0 0 18
"1208" "1/2/2007" "20:07:00" 2.412 0.146 237.34 10.2 0 0 17
"1209" "1/2/2007" "20:08:00" 2.398 0.106 237.33 10 0 0 17
"1210" "1/2/2007" "20:09:00" 2.358 0.102 235.75 10 0 0 17
"1211" "1/2/2007" "20:10:00" 2.352 0.1 235.5 10 0 0 17
"1212" "1/2/2007" "20:11:00" 2.424 0.102 235.86 10.2 0 0 17
"1213" "1/2/2007" "20:12:00" 2.612 0.098 235.48 11 0 0 17
"1214" "1/2/2007" "20:13:00" 2.78 0.094 235.47 11.8 0 0 17
"1215" "1/2/2007" "20:14:00" 2.784 0.094 235.28 11.8 0 0 17
"1216" "1/2/2007" "20:15:00" 2.888 0.094 235.79 12.2 0 0 17
"1217" "1/2/2007" "20:16:00" 3.216 0.092 236.18 13.6 0 0 18
"1218" "1/2/2007" "20:17:00" 3.094 0.094 236.57 13 0 0 17
"1219" "1/2/2007" "20:18:00" 2.984 0.094 235.43 12.6 0 0 17
"1220" "1/2/2007" "20:19:00" 2.824 0 235.55 12 0 0 17
"1221" "1/2/2007" "20:20:00" 2.74 0 235.96 11.6 0 0 17
"1222" "1/2/2007" "20:21:00" 2.344 0 236.47 9.8 0 0 17
"1223" "1/2/2007" "20:22:00" 2.354 0 236.6 9.8 0 0 17
"1224" "1/2/2007" "20:23:00" 2.43 0.094 235.84 10.2 0 0 17
"1225" "1/2/2007" "20:24:00" 2.422 0.118 235.53 10.2 0 1 17
"1226" "1/2/2007" "20:25:00" 2.418 0.116 235.33 10.2 0 1 17
"1227" "1/2/2007" "20:26:00" 2.412 0.116 235.06 10.2 0 2 17
"1228" "1/2/2007" "20:27:00" 2.392 0.112 233.69 10.2 0 1 17
"1229" "1/2/2007" "20:28:00" 2.396 0.112 234.08 10.2 0 2 17
"1230" "1/2/2007" "20:29:00" 2.36 0.116 234.73 10 0 1 17
"1231" "1/2/2007" "20:30:00" 2.358 0.118 235.35 10 0 1 17
"1232" "1/2/2007" "20:31:00" 2.184 0.18 235.57 9.2 0 2 17
"1233" "1/2/2007" "20:32:00" 1.964 0.21 236.89 8.2 0 1 17
"1234" "1/2/2007" "20:33:00" 1.818 0.206 237.18 7.6 0 2 17
"1235" "1/2/2007" "20:34:00" 1.702 0.198 237.38 7.2 0 1 17
"1236" "1/2/2007" "20:35:00" 1.702 0.198 237.52 7.2 0 1 18
"1237" "1/2/2007" "20:36:00" 1.702 0.2 237.76 7.2 0 2 17
"1238" "1/2/2007" "20:37:00" 1.706 0.202 238.38 7.2 0 1 17
"1239" "1/2/2007" "20:38:00" 1.696 0.2 237.79 7.2 0 1 18
"1240" "1/2/2007" "20:39:00" 1.698 0.2 238.07 7.2 0 1 17
"1241" "1/2/2007" "20:40:00" 1.704 0.202 238.66 7.2 0 2 18
"1242" "1/2/2007" "20:41:00" 1.698 0.2 238.23 7 0 1 17
"1243" "1/2/2007" "20:42:00" 1.81 0.322 238.35 7.6 0 1 17
"1244" "1/2/2007" "20:43:00" 1.818 0.338 239.53 7.6 0 1 18
"1245" "1/2/2007" "20:44:00" 1.824 0.344 240.24 7.6 0 2 18
"1246" "1/2/2007" "20:45:00" 1.812 0.338 239.47 7.6 0 1 17
"1247" "1/2/2007" "20:46:00" 1.724 0.332 238.39 7.2 0 1 18
"1248" "1/2/2007" "20:47:00" 1.624 0.246 238.47 6.8 0 1 17
"1249" "1/2/2007" "20:48:00" 1.622 0.238 239.13 6.8 0 1 18
"1250" "1/2/2007" "20:49:00" 1.618 0.236 238.87 6.8 0 2 17
"1251" "1/2/2007" "20:50:00" 1.604 0.23 237.87 6.8 0 1 17
"1252" "1/2/2007" "20:51:00" 1.618 0.236 239.11 6.8 0 1 18
"1253" "1/2/2007" "20:52:00" 1.616 0.236 239.03 6.8 0 1 17
"1254" "1/2/2007" "20:53:00" 1.612 0.234 238.76 6.8 0 1 18
"1255" "1/2/2007" "20:54:00" 1.612 0.236 238.78 6.8 0 2 17
"1256" "1/2/2007" "20:55:00" 1.606 0.232 238.35 6.8 0 1 18
"1257" "1/2/2007" "20:56:00" 1.572 0.176 238.2 6.6 0 0 17
"1258" "1/2/2007" "20:57:00" 1.53 0.112 237.73 6.4 0 0 18
"1259" "1/2/2007" "20:58:00" 1.458 0 238 6 0 0 17
"1260" "1/2/2007" "20:59:00" 1.444 0 238.18 6 0 0 17
"1261" "1/2/2007" "21:00:00" 1.436 0 237.56 6 0 0 18
"1262" "1/2/2007" "21:01:00" 1.44 0 237.31 6 0 0 17
"1263" "1/2/2007" "21:02:00" 1.448 0 237.9 6 0 0 17
"1264" "1/2/2007" "21:03:00" 1.456 0 238.62 6 0 0 18
"1265" "1/2/2007" "21:04:00" 1.458 0 239.44 6 0 0 17
"1266" "1/2/2007" "21:05:00" 1.448 0 238.62 6 0 0 18
"1267" "1/2/2007" "21:06:00" 1.454 0 239.08 6 0 0 17
"1268" "1/2/2007" "21:07:00" 1.454 0 239.04 6 0 0 18
"1269" "1/2/2007" "21:08:00" 1.454 0 239.09 6 0 0 17
"1270" "1/2/2007" "21:09:00" 1.46 0 239.54 6 0 0 18
"1271" "1/2/2007" "21:10:00" 1.462 0 239.88 6 0 0 17
"1272" "1/2/2007" "21:11:00" 1.46 0 239.64 6 0 0 18
"1273" "1/2/2007" "21:12:00" 1.454 0 239.13 6 0 0 18
"1274" "1/2/2007" "21:13:00" 1.44 0 237.88 6 0 0 17
"1275" "1/2/2007" "21:14:00" 1.446 0 238.43 6 0 0 17
"1276" "1/2/2007" "21:15:00" 1.526 0.07 238.45 6.4 0 0 18
"1277" "1/2/2007" "21:16:00" 1.526 0.086 238.35 6.4 0 0 17
"1278" "1/2/2007" "21:17:00" 1.536 0.088 239.14 6.4 0 0 18
"1279" "1/2/2007" "21:18:00" 1.534 0.088 238.84 6.4 0 0 17
"1280" "1/2/2007" "21:19:00" 1.532 0.088 238.83 6.4 0 0 18
"1281" "1/2/2007" "21:20:00" 1.512 0.082 237.45 6.4 0 0 17
"1282" "1/2/2007" "21:21:00" 1.58 0.148 237.78 6.6 0 0 17
"1283" "1/2/2007" "21:22:00" 1.62 0.21 237.55 6.8 0 0 18
"1284" "1/2/2007" "21:23:00" 1.624 0.214 238.42 6.8 0 0 17
"1285" "1/2/2007" "21:24:00" 1.636 0.22 239.44 6.8 0 0 18
"1286" "1/2/2007" "21:25:00" 1.626 0.216 238.84 6.8 0 0 17
"1287" "1/2/2007" "21:26:00" 1.62 0.216 238.52 6.8 0 0 18
"1288" "1/2/2007" "21:27:00" 1.616 0.214 238.38 6.8 0 0 17
"1289" "1/2/2007" "21:28:00" 1.58 0.162 238.5 6.6 0 0 17
"1290" "1/2/2007" "21:29:00" 1.666 0.114 238.79 7 0 0 18
"1291" "1/2/2007" "21:30:00" 1.69 0.118 239.76 7 0 0 17
"1292" "1/2/2007" "21:31:00" 1.678 0.12 240.02 7 0 0 18
"1293" "1/2/2007" "21:32:00" 1.578 0.122 239.82 6.6 0 0 18
"1294" "1/2/2007" "21:33:00" 1.494 0.122 239.62 6.2 0 0 17
"1295" "1/2/2007" "21:34:00" 1.494 0.122 239.67 6.2 0 0 18
"1296" "1/2/2007" "21:35:00" 1.49 0.122 239.79 6.2 0 0 18
"1297" "1/2/2007" "21:36:00" 1.486 0.122 239.59 6.2 0 0 17
"1298" "1/2/2007" "21:37:00" 1.422 0 239.59 5.8 0 0 18
"1299" "1/2/2007" "21:38:00" 1.392 0 239.39 5.8 0 0 17
"1300" "1/2/2007" "21:39:00" 1.384 0 238.79 5.8 0 0 18
"1301" "1/2/2007" "21:40:00" 1.386 0 239 5.8 0 0 17
"1302" "1/2/2007" "21:41:00" 1.384 0 238.68 5.8 0 0 18
"1303" "1/2/2007" "21:42:00" 1.388 0 239.02 5.8 0 0 17
"1304" "1/2/2007" "21:43:00" 1.4 0 239.46 5.8 0 0 18
"1305" "1/2/2007" "21:44:00" 1.396 0 239.13 5.8 0 0 17
"1306" "1/2/2007" "21:45:00" 1.496 0 238.62 6.2 0 0 18
"1307" "1/2/2007" "21:46:00" 1.542 0 239.13 6.4 0 0 17
"1308" "1/2/2007" "21:47:00" 1.46 0 239 6 0 0 18
"1309" "1/2/2007" "21:48:00" 1.562 0 238.13 6.6 0 0 17
"1310" "1/2/2007" "21:49:00" 2.484 0 238.04 10.4 0 0 18
"1311" "1/2/2007" "21:50:00" 1.87 0 239.1 7.8 0 0 17
"1312" "1/2/2007" "21:51:00" 1.716 0 239.07 7 0 0 18
"1313" "1/2/2007" "21:52:00" 1.712 0 238.79 7 0 0 17
"1314" "1/2/2007" "21:53:00" 1.71 0 238.66 7 0 0 18
"1315" "1/2/2007" "21:54:00" 1.702 0 238.14 7 0 0 17
"1316" "1/2/2007" "21:55:00" 1.706 0 238.4 7 0 0 17
"1317" "1/2/2007" "21:56:00" 1.712 0 238.76 7 0 0 18
"1318" "1/2/2007" "21:57:00" 1.728 0 239.86 7.2 0 0 17
"1319" "1/2/2007" "21:58:00" 1.738 0.08 239.58 7.2 0 0 18
"1320" "1/2/2007" "21:59:00" 1.542 0.092 239.71 6.4 0 0 18
"1321" "1/2/2007" "22:00:00" 1.542 0.092 239.63 6.4 0 0 17
"1322" "1/2/2007" "22:01:00" 1.648 0.208 239.36 6.8 0 0 18
"1323" "1/2/2007" "22:02:00" 1.658 0.23 240.9 6.8 0 0 18
"1324" "1/2/2007" "22:03:00" 1.658 0.234 241.44 6.8 0 0 17
"1325" "1/2/2007" "22:04:00" 1.65 0.23 240.99 6.8 0 0 18
"1326" "1/2/2007" "22:05:00" 1.638 0.226 240.27 6.8 0 0 18
"1327" "1/2/2007" "22:06:00" 1.622 0.22 239.11 6.8 0 0 17
"1328" "1/2/2007" "22:07:00" 1.618 0.218 239.07 6.8 0 0 18
"1329" "1/2/2007" "22:08:00" 1.622 0.22 239.37 6.8 0 0 18
"1330" "1/2/2007" "22:09:00" 1.582 0.224 239.86 6.6 0 0 17
"1331" "1/2/2007" "22:10:00" 1.53 0.228 240.69 6.4 0 0 18
"1332" "1/2/2007" "22:11:00" 1.496 0.18 241.04 6.2 0 0 18
"1333" "1/2/2007" "22:12:00" 1.462 0.126 240.78 6 0 0 17
"1334" "1/2/2007" "22:13:00" 1.472 0.126 240.49 6 0 0 18
"1335" "1/2/2007" "22:14:00" 1.504 0.122 239.91 6.2 0 0 18
"1336" "1/2/2007" "22:15:00" 1.452 0.124 240.18 6 0 0 17
"1337" "1/2/2007" "22:16:00" 1.446 0.118 240 6 0 0 18
"1338" "1/2/2007" "22:17:00" 1.356 0 239.79 5.6 0 0 18
"1339" "1/2/2007" "22:18:00" 1.364 0 240.54 5.6 0 0 17
"1340" "1/2/2007" "22:19:00" 1.36 0 240.27 5.6 0 0 18
"1341" "1/2/2007" "22:20:00" 1.362 0 240.37 5.6 0 0 18
"1342" "1/2/2007" "22:21:00" 1.36 0 240.3 5.6 0 0 18
"1343" "1/2/2007" "22:22:00" 1.372 0 241.35 5.6 0 0 17
"1344" "1/2/2007" "22:23:00" 1.392 0 243.03 5.6 0 0 18
"1345" "1/2/2007" "22:24:00" 1.392 0 243.17 5.6 0 0 19
"1346" "1/2/2007" "22:25:00" 1.4 0 243.82 5.6 0 0 18
"1347" "1/2/2007" "22:26:00" 1.404 0 244.23 5.6 0 0 18
"1348" "1/2/2007" "22:27:00" 1.406 0 244.34 5.6 0 0 18
"1349" "1/2/2007" "22:28:00" 1.466 0 244.43 6 0 0 19
"1350" "1/2/2007" "22:29:00" 1.452 0 244.47 5.8 0 0 18
"1351" "1/2/2007" "22:30:00" 1.402 0 244.04 5.6 0 0 18
"1352" "1/2/2007" "22:31:00" 1.39 0 242.97 5.6 0 0 18
"1353" "1/2/2007" "22:32:00" 1.396 0 243.46 5.6 0 0 18
"1354" "1/2/2007" "22:33:00" 1.4 0 243.81 5.6 0 0 19
"1355" "1/2/2007" "22:34:00" 1.4 0 243.75 5.6 0 0 18
"1356" "1/2/2007" "22:35:00" 1.396 0 243.46 5.6 0 0 18
"1357" "1/2/2007" "22:36:00" 1.396 0 243.5 5.6 0 0 18
"1358" "1/2/2007" "22:37:00" 1.398 0 243.6 5.6 0 0 18
"1359" "1/2/2007" "22:38:00" 1.422 0 243.71 5.8 0 0 18
"1360" "1/2/2007" "22:39:00" 1.48 0.126 243.39 6 0 1 19
"1361" "1/2/2007" "22:40:00" 1.494 0.136 243.09 6.2 0 1 18
"1362" "1/2/2007" "22:41:00" 1.608 0.276 242.89 6.6 0 1 18
"1363" "1/2/2007" "22:42:00" 1.662 0.37 243.24 7 0 2 18
"1364" "1/2/2007" "22:43:00" 1.666 0.374 243.83 7 0 1 18
"1365" "1/2/2007" "22:44:00" 1.668 0.376 244.09 7 0 2 18
"1366" "1/2/2007" "22:45:00" 1.7 0.374 244.13 7 0 1 19
"1367" "1/2/2007" "22:46:00" 1.66 0.374 243.88 6.8 0 2 18
"1368" "1/2/2007" "22:47:00" 1.656 0.372 243.65 6.8 0 1 18
"1369" "1/2/2007" "22:48:00" 1.628 0.366 243.26 6.8 0 1 18
"1370" "1/2/2007" "22:49:00" 1.566 0.35 243.49 6.6 0 2 18
"1371" "1/2/2007" "22:50:00" 1.558 0.348 243.03 6.4 0 1 18
"1372" "1/2/2007" "22:51:00" 1.558 0.348 243.26 6.4 0 2 18
"1373" "1/2/2007" "22:52:00" 1.554 0.348 243.06 6.4 0 1 18
"1374" "1/2/2007" "22:53:00" 1.552 0.346 243 6.4 0 1 19
"1375" "1/2/2007" "22:54:00" 1.528 0.312 243.15 6.4 0 2 18
"1376" "1/2/2007" "22:55:00" 1.484 0.244 243.35 6.2 0 1 18
"1377" "1/2/2007" "22:56:00" 1.458 0.204 243.5 6 0 1 18
"1378" "1/2/2007" "22:57:00" 1.398 0.108 244.09 5.6 0 1 18
"1379" "1/2/2007" "22:58:00" 1.4 0.11 244.42 5.6 0 2 18
"1380" "1/2/2007" "22:59:00" 1.396 0.108 243.97 5.6 0 1 19
"1381" "1/2/2007" "23:00:00" 1.392 0.108 243.76 5.6 0 1 18
"1382" "1/2/2007" "23:01:00" 1.396 0.112 244.14 5.6 0 1 18
"1383" "1/2/2007" "23:02:00" 1.382 0.106 242.93 5.6 0 2 18
"1384" "1/2/2007" "23:03:00" 1.382 0.106 242.88 5.6 0 1 18
"1385" "1/2/2007" "23:04:00" 1.384 0.106 243.05 5.6 0 1 18
"1386" "1/2/2007" "23:05:00" 1.386 0.106 243.4 5.6 0 1 18
"1387" "1/2/2007" "23:06:00" 1.392 0.11 243.92 5.6 0 1 19
"1388" "1/2/2007" "23:07:00" 1.4 0.114 244.74 5.6 0 2 18
"1389" "1/2/2007" "23:08:00" 1.406 0.116 245.23 5.6 0 1 18
"1390" "1/2/2007" "23:09:00" 1.412 0.118 245.73 5.6 0 1 19
"1391" "1/2/2007" "23:10:00" 1.376 0.06 245.36 5.6 0 1 18
"1392" "1/2/2007" "23:11:00" 1.338 0 245.51 5.4 0 0 19
